hostname,data.T,data.P,data.H,sensed_at
machine01,28.89,982.064,56.458,2021/08/20 09:55:15
machine03,29.22,981.951,55.42,2021/08/20 09:55:17
machine02,28.03,981.807,59.027,2021/08/20 09:55:19
machine01,28.89,982.076,56.458,2021/08/20 09:55:20
machine03,29.22,981.97,55.433,2021/08/20 09:55:22
machine02,28.03,981.788,59.098,2021/08/20 09:55:24
machine01,28.9,982.093,56.459,2021/08/20 09:55:25
machine03,29.22,981.977,55.409,2021/08/20 09:55:27
machine02,28.03,981.799,59.063,2021/08/20 09:55:29
machine01,28.89,982.037,56.458,2021/08/20 09:55:30
machine03,29.22,981.967,55.408,2021/08/20 09:55:32
machine02,28.04,981.805,59.039,2021/08/20 09:55:34
machine01,28.9,982.036,56.459,2021/08/20 09:55:35
machine03,29.22,981.951,55.409,2021/08/20 09:55:37
machine02,28.03,981.81,59.026,2021/08/20 09:55:39
machine01,28.9,982.043,56.459,2021/08/20 09:55:40
machine03,29.24,981.972,55.387,2021/08/20 09:55:42
machine02,28.02,981.795,59.049,2021/08/20 09:55:44
machine01,28.9,982.057,56.459,2021/08/20 09:55:45
machine03,29.25,981.976,55.424,2021/08/20 09:55:47
machine02,28.05,981.784,59.006,2021/08/20 09:55:49
machine01,28.89,982.046,56.446,2021/08/20 09:55:50
machine03,29.24,981.98,55.388,2021/08/20 09:55:52
machine02,28.03,981.817,59.073,2021/08/20 09:55:54
machine01,28.9,982.047,56.459,2021/08/20 09:55:55
machine03,29.24,981.967,55.388,2021/08/20 09:55:57
machine02,28.01,981.804,59.084,2021/08/20 09:55:59
machine01,28.89,982.053,56.458,2021/08/20 09:56:00
machine03,29.25,981.967,55.365,2021/08/20 09:56:02
machine02,28,981.803,59.14,2021/08/20 09:56:04
machine01,28.9,982.043,56.459,2021/08/20 09:56:05
machine03,29.26,981.987,55.365,2021/08/20 09:56:07
machine02,27.98,981.799,59.173,2021/08/20 09:56:09
machine01,28.9,982.052,56.447,2021/08/20 09:56:10
machine03,29.26,981.971,55.378,2021/08/20 09:56:12
machine02,27.99,981.8,59.175,2021/08/20 09:56:14
machine01,28.9,982.038,56.459,2021/08/20 09:56:15
machine03,29.27,981.982,55.378,2021/08/20 09:56:17
machine02,27.99,981.813,59.221,2021/08/20 09:56:19
machine01,28.89,982.078,56.446,2021/08/20 09:56:20
machine03,29.27,981.992,55.354,2021/08/20 09:56:22
machine02,27.99,981.822,59.187,2021/08/20 09:56:24
machine01,28.9,982.023,56.447,2021/08/20 09:56:25
machine03,29.25,981.967,55.365,2021/08/20 09:56:27
machine02,28,981.802,59.198,2021/08/20 09:56:29
machine01,28.89,982.034,56.446,2021/08/20 09:56:30
machine03,29.24,981.977,55.376,2021/08/20 09:56:32
machine02,27.98,981.785,59.209,2021/08/20 09:56:34
machine01,28.9,982.034,56.436,2021/08/20 09:56:35
machine03,29.25,981.95,55.377,2021/08/20 09:56:37
machine02,27.96,981.797,59.266,2021/08/20 09:56:39
machine01,28.9,982.019,56.437,2021/08/20 09:56:40
machine03,29.26,981.993,55.39,2021/08/20 09:56:42
machine02,27.99,981.792,59.232,2021/08/20 09:56:44
machine01,28.9,982.022,56.437,2021/08/20 09:56:45
machine03,29.25,981.979,55.377,2021/08/20 09:56:47
machine02,27.98,981.802,59.232,2021/08/20 09:56:49
machine01,28.89,981.994,56.422,2021/08/20 09:56:50
machine03,29.25,981.987,55.354,2021/08/20 09:56:52
machine02,27.99,981.797,59.21,2021/08/20 09:56:54
machine01,28.89,982.014,56.435,2021/08/20 09:56:55
machine03,29.24,981.96,55.364,2021/08/20 09:56:57
machine02,27.96,981.791,59.254,2021/08/20 09:56:59
machine01,28.9,981.99,56.425,2021/08/20 09:57:00
machine03,29.24,981.965,55.375,2021/08/20 09:57:02
machine02,28,981.803,59.211,2021/08/20 09:57:04
machine01,28.9,982.032,56.423,2021/08/20 09:57:05
machine03,29.24,981.969,55.376,2021/08/20 09:57:07
machine02,27.98,981.801,59.232,2021/08/20 09:57:09
machine01,28.9,982.015,56.425,2021/08/20 09:57:10
machine03,29.24,981.962,55.375,2021/08/20 09:57:12
machine02,27.98,981.805,59.221,2021/08/20 09:57:14
machine01,28.89,982.007,56.422,2021/08/20 09:57:15
machine03,29.25,981.974,55.4,2021/08/20 09:57:17
machine02,27.97,981.788,59.242,2021/08/20 09:57:19
machine01,28.89,982.012,56.41,2021/08/20 09:57:20
machine03,29.24,981.981,55.398,2021/08/20 09:57:22
machine02,27.97,981.806,59.266,2021/08/20 09:57:24
machine01,28.9,982.018,56.423,2021/08/20 09:57:25
machine03,29.24,981.977,55.41,2021/08/20 09:57:27
machine02,27.98,981.799,59.268,2021/08/20 09:57:29
machine01,28.9,982.047,56.425,2021/08/20 09:57:30
machine03,29.24,981.968,55.398,2021/08/20 09:57:32
machine02,28.01,981.791,59.189,2021/08/20 09:57:34
machine01,28.9,982.015,56.412,2021/08/20 09:57:35
machine03,29.23,981.954,55.41,2021/08/20 09:57:37
machine02,28.02,981.784,59.119,2021/08/20 09:57:39
machine01,28.9,982.037,56.425,2021/08/20 09:57:40
machine03,29.23,981.958,55.398,2021/08/20 09:57:42
machine02,28,981.788,59.141,2021/08/20 09:57:44
machine01,28.9,981.994,56.425,2021/08/20 09:57:45
machine03,29.23,981.96,55.422,2021/08/20 09:57:47
machine02,27.98,981.799,59.173,2021/08/20 09:57:49
machine01,28.9,982.023,56.423,2021/08/20 09:57:50
machine03,29.21,981.96,55.431,2021/08/20 09:57:52
machine02,27.96,981.766,59.242,2021/08/20 09:57:54
machine01,28.9,982.025,56.411,2021/08/20 09:57:55
machine03,29.22,981.956,55.433,2021/08/20 09:57:57
machine02,27.97,981.773,59.277,2021/08/20 09:57:59
machine01,28.9,982.001,56.412,2021/08/20 09:58:00
machine03,29.22,981.943,55.42,2021/08/20 09:58:02
machine02,27.98,981.791,59.221,2021/08/20 09:58:04
machine01,28.9,982.031,56.411,2021/08/20 09:58:05
machine03,29.22,981.928,55.455,2021/08/20 09:58:07
machine02,27.98,981.795,59.221,2021/08/20 09:58:09
machine01,28.9,982,56.399,2021/08/20 09:58:10
machine03,29.23,981.947,55.479,2021/08/20 09:58:12
machine02,27.99,981.757,59.198,2021/08/20 09:58:14
machine01,28.9,982.003,56.412,2021/08/20 09:58:15
machine03,29.22,981.938,55.456,2021/08/20 09:58:17
machine02,27.98,981.77,59.22,2021/08/20 09:58:19
machine01,28.9,982.003,56.425,2021/08/20 09:58:20
machine03,29.22,981.963,55.467,2021/08/20 09:58:22
machine02,28.01,981.775,59.211,2021/08/20 09:58:24
machine01,28.9,982.02,56.412,2021/08/20 09:58:25
machine03,29.22,981.943,55.467,2021/08/20 09:58:27
machine02,28.01,981.789,59.153,2021/08/20 09:58:29
machine01,28.9,981.997,56.423,2021/08/20 09:58:30
machine03,29.22,981.943,55.443,2021/08/20 09:58:32
machine02,28.02,981.773,59.155,2021/08/20 09:58:34
machine01,28.9,982.004,56.425,2021/08/20 09:58:35
machine03,29.23,981.934,55.445,2021/08/20 09:58:37
machine02,28.02,981.766,59.144,2021/08/20 09:58:39
machine01,28.9,982.016,56.423,2021/08/20 09:58:40
machine03,29.22,981.948,55.455,2021/08/20 09:58:42
machine02,28.04,981.772,59.088,2021/08/20 09:58:44
machine01,28.89,981.995,56.422,2021/08/20 09:58:45
machine03,29.22,981.939,55.468,2021/08/20 09:58:47
machine02,28.03,981.744,59.085,2021/08/20 09:58:49
machine01,28.89,981.998,56.41,2021/08/20 09:58:50
machine03,29.22,981.962,55.49,2021/08/20 09:58:52
machine02,28.04,981.75,59.076,2021/08/20 09:58:54
machine01,28.89,982,56.41,2021/08/20 09:58:55
machine03,29.22,981.935,55.455,2021/08/20 09:58:57
machine02,28.05,981.781,59.053,2021/08/20 09:58:59
machine01,28.89,982.009,56.41,2021/08/20 09:59:00
machine03,29.22,981.977,55.467,2021/08/20 09:59:02
machine02,28.07,981.729,58.997,2021/08/20 09:59:04
machine01,28.9,982.038,56.411,2021/08/20 09:59:05
machine03,29.22,981.927,55.468,2021/08/20 09:59:07
machine02,28.07,981.731,58.95,2021/08/20 09:59:09
machine01,28.9,982.004,56.423,2021/08/20 09:59:10
machine03,29.22,981.946,55.444,2021/08/20 09:59:12
machine02,28.07,981.713,58.974,2021/08/20 09:59:14
machine01,28.89,982.009,56.41,2021/08/20 09:59:15
machine03,29.23,981.946,55.434,2021/08/20 09:59:17
machine02,28.08,981.688,58.938,2021/08/20 09:59:19
machine01,28.89,982.023,56.41,2021/08/20 09:59:20
machine03,29.24,981.93,55.411,2021/08/20 09:59:22
machine02,28.09,981.673,58.894,2021/08/20 09:59:24
machine01,28.89,982.042,56.41,2021/08/20 09:59:25
machine03,29.24,981.932,55.411,2021/08/20 09:59:27
machine02,28.07,981.725,58.927,2021/08/20 09:59:29
machine01,28.88,982.028,56.397,2021/08/20 09:59:30
machine03,29.25,981.934,55.412,2021/08/20 09:59:32
machine02,28.06,981.717,58.961,2021/08/20 09:59:34
machine01,28.89,982,56.41,2021/08/20 09:59:35
machine03,29.25,981.939,55.412,2021/08/20 09:59:37
machine02,28.09,981.693,58.917,2021/08/20 09:59:39
machine01,28.89,982.009,56.398,2021/08/20 09:59:40
machine03,29.24,981.94,55.399,2021/08/20 09:59:42
machine02,28.08,981.734,58.904,2021/08/20 09:59:44
machine01,28.9,981.991,56.399,2021/08/20 09:59:45
machine03,29.26,981.936,55.413,2021/08/20 09:59:47
machine02,28.08,981.713,58.962,2021/08/20 09:59:49
machine01,28.9,981.991,56.411,2021/08/20 09:59:50
machine03,29.26,981.957,55.39,2021/08/20 09:59:52
machine02,28.09,981.695,58.905,2021/08/20 09:59:54
machine01,28.9,982.024,56.4,2021/08/20 09:59:55
machine03,29.27,981.933,55.354,2021/08/20 09:59:57
machine02,28.1,981.715,58.848,2021/08/20 09:59:59
machine01,28.9,982.001,56.4,2021/08/20 10:00:00
machine03,29.27,981.919,55.378,2021/08/20 10:00:02
machine02,28.1,981.722,58.848,2021/08/20 10:00:04
machine01,28.9,982.003,56.4,2021/08/20 10:00:05
machine03,29.26,981.936,55.366,2021/08/20 10:00:07
machine02,28.08,981.706,58.881,2021/08/20 10:00:09
machine01,28.9,982.031,56.399,2021/08/20 10:00:10
machine03,29.26,981.933,55.39,2021/08/20 10:00:12
machine02,28.06,981.745,58.938,2021/08/20 10:00:14
machine01,28.9,982.028,56.4,2021/08/20 10:00:15
machine03,29.26,981.96,55.378,2021/08/20 10:00:17
machine02,28.06,981.758,58.947,2021/08/20 10:00:19
machine01,28.9,982.011,56.388,2021/08/20 10:00:20
machine03,29.25,981.935,55.363,2021/08/20 10:00:22
machine02,28.04,981.744,58.993,2021/08/20 10:00:24
machine01,28.9,981.993,56.399,2021/08/20 10:00:25
machine03,29.25,981.942,55.377,2021/08/20 10:00:27
machine02,28.04,981.743,58.993,2021/08/20 10:00:29
machine01,28.89,981.966,56.387,2021/08/20 10:00:30
machine03,29.24,981.885,55.387,2021/08/20 10:00:32
machine02,28.02,981.744,59.037,2021/08/20 10:00:34
machine01,28.9,981.993,56.388,2021/08/20 10:00:35
machine03,29.24,981.91,55.375,2021/08/20 10:00:37
machine02,28.02,981.772,59.061,2021/08/20 10:00:39
machine01,28.89,981.989,56.387,2021/08/20 10:00:40
machine03,29.24,981.91,55.387,2021/08/20 10:00:42
machine02,28.05,981.747,59.053,2021/08/20 10:00:44
machine01,28.89,981.991,56.387,2021/08/20 10:00:45
machine03,29.24,981.908,55.352,2021/08/20 10:00:47
machine02,28.03,981.77,59.052,2021/08/20 10:00:49
machine01,28.89,981.953,56.387,2021/08/20 10:00:50
machine03,29.24,981.914,55.388,2021/08/20 10:00:52
machine02,28.03,981.758,59.073,2021/08/20 10:00:54
machine01,28.89,981.95,56.375,2021/08/20 10:00:55
machine03,29.25,981.903,55.4,2021/08/20 10:00:57
machine02,28.03,981.743,59.073,2021/08/20 10:00:59
machine01,28.9,981.99,56.388,2021/08/20 10:01:00
machine03,29.26,981.926,55.39,2021/08/20 10:01:02
machine02,28.01,981.784,59.106,2021/08/20 10:01:04
machine01,28.9,981.963,56.388,2021/08/20 10:01:05
machine03,29.24,981.926,55.399,2021/08/20 10:01:07
machine02,28,981.763,59.129,2021/08/20 10:01:09
machine01,28.9,981.963,56.388,2021/08/20 10:01:10
machine03,29.24,981.919,55.399,2021/08/20 10:01:12
machine02,27.99,981.713,59.175,2021/08/20 10:01:14
machine01,28.89,981.963,56.387,2021/08/20 10:01:15
machine03,29.24,981.918,55.387,2021/08/20 10:01:17
machine02,27.99,981.742,59.198,2021/08/20 10:01:19
machine01,28.9,981.956,56.388,2021/08/20 10:01:20
machine03,29.24,981.897,55.399,2021/08/20 10:01:22
machine02,27.99,981.769,59.197,2021/08/20 10:01:24
machine01,28.91,981.985,56.389,2021/08/20 10:01:25
machine03,29.25,981.909,55.4,2021/08/20 10:01:27
machine02,28.02,981.749,59.155,2021/08/20 10:01:29
machine01,28.9,981.94,56.389,2021/08/20 10:01:30
machine03,29.25,981.917,55.4,2021/08/20 10:01:32
machine02,28.01,981.72,59.132,2021/08/20 10:01:34
machine01,28.89,981.977,56.375,2021/08/20 10:01:35
machine03,29.25,981.894,55.4,2021/08/20 10:01:37
machine02,28.02,981.732,59.144,2021/08/20 10:01:39
machine01,28.89,981.957,56.387,2021/08/20 10:01:40
machine03,29.26,981.891,55.413,2021/08/20 10:01:42
machine02,28.05,981.689,59.1,2021/08/20 10:01:44
machine01,28.9,981.973,56.376,2021/08/20 10:01:45
machine03,29.27,981.91,55.402,2021/08/20 10:01:47
machine02,28.06,981.712,59.03,2021/08/20 10:01:49
machine01,28.89,981.961,56.375,2021/08/20 10:01:50
machine03,29.26,981.934,55.366,2021/08/20 10:01:52
machine02,28.07,981.693,59.008,2021/08/20 10:01:54
machine01,28.9,981.989,56.376,2021/08/20 10:01:55
machine03,29.26,981.89,55.39,2021/08/20 10:01:57
machine02,28.08,981.708,58.963,2021/08/20 10:01:59
machine01,28.9,981.927,56.364,2021/08/20 10:02:00
machine03,29.26,981.896,55.378,2021/08/20 10:02:02
machine02,28.07,981.677,58.962,2021/08/20 10:02:04
machine01,28.9,981.94,56.365,2021/08/20 10:02:05
machine03,29.26,981.902,55.378,2021/08/20 10:02:07
machine02,28.07,981.707,58.961,2021/08/20 10:02:09
machine01,28.89,981.943,56.351,2021/08/20 10:02:10
machine03,29.26,981.914,55.366,2021/08/20 10:02:12
machine02,28.07,981.724,58.973,2021/08/20 10:02:14
machine01,28.9,981.936,56.364,2021/08/20 10:02:15
machine03,29.24,981.906,55.375,2021/08/20 10:02:17
machine02,28.05,981.714,59.018,2021/08/20 10:02:19
machine01,28.9,981.965,56.353,2021/08/20 10:02:20
machine03,29.24,981.922,55.398,2021/08/20 10:02:22
machine02,28.05,981.748,58.993,2021/08/20 10:02:24
machine01,28.9,981.943,56.353,2021/08/20 10:02:25
machine03,29.23,981.903,55.387,2021/08/20 10:02:27
machine02,28.06,981.701,58.973,2021/08/20 10:02:29
machine01,28.9,981.945,56.353,2021/08/20 10:02:30
machine03,29.23,981.887,55.398,2021/08/20 10:02:32
machine02,28.08,981.675,58.928,2021/08/20 10:02:34
machine01,28.9,981.956,56.353,2021/08/20 10:02:35
machine03,29.24,981.896,55.398,2021/08/20 10:02:37
machine02,28.09,981.672,58.905,2021/08/20 10:02:39
machine01,28.9,981.925,56.353,2021/08/20 10:02:40
machine03,29.23,981.876,55.398,2021/08/20 10:02:42
machine02,28.1,981.685,58.882,2021/08/20 10:02:44
machine01,28.9,981.929,56.353,2021/08/20 10:02:45
machine03,29.22,981.88,55.479,2021/08/20 10:02:47
machine02,28.13,981.678,58.803,2021/08/20 10:02:49
machine01,28.9,981.97,56.34,2021/08/20 10:02:50
machine03,29.23,981.874,55.573,2021/08/20 10:02:52
machine02,28.13,981.693,58.77,2021/08/20 10:02:54
machine01,28.9,981.942,56.34,2021/08/20 10:02:55
machine03,29.18,981.898,55.615,2021/08/20 10:02:57
machine02,28.16,981.691,58.713,2021/08/20 10:02:59
machine01,28.89,981.937,56.351,2021/08/20 10:03:00
machine03,29.19,981.901,55.628,2021/08/20 10:03:02
machine02,28.19,981.641,58.647,2021/08/20 10:03:04
machine01,28.9,981.934,56.353,2021/08/20 10:03:05
machine03,29.22,981.887,55.596,2021/08/20 10:03:07
machine02,28.23,981.681,58.546,2021/08/20 10:03:09
machine01,28.9,981.966,56.353,2021/08/20 10:03:10
machine03,29.22,981.895,55.55,2021/08/20 10:03:12
machine02,28.21,981.674,58.533,2021/08/20 10:03:14
machine01,28.88,981.942,56.35,2021/08/20 10:03:15
machine03,29.23,981.893,55.538,2021/08/20 10:03:17
machine02,28.2,981.674,58.578,2021/08/20 10:03:19
machine01,28.89,981.919,56.351,2021/08/20 10:03:20
machine03,29.23,981.874,55.55,2021/08/20 10:03:22
machine02,28.21,981.67,58.567,2021/08/20 10:03:24
machine01,28.89,981.966,56.351,2021/08/20 10:03:25
machine03,29.23,981.893,55.551,2021/08/20 10:03:27
machine02,28.19,981.684,58.601,2021/08/20 10:03:29
machine01,28.89,981.952,56.351,2021/08/20 10:03:30
machine03,29.24,981.911,55.528,2021/08/20 10:03:32
machine02,28.18,981.65,58.634,2021/08/20 10:03:34
machine01,28.9,981.932,56.353,2021/08/20 10:03:35
machine03,29.26,981.889,55.52,2021/08/20 10:03:37
machine02,28.17,981.672,58.669,2021/08/20 10:03:39
machine01,28.89,981.955,56.351,2021/08/20 10:03:40
machine03,29.27,981.888,55.474,2021/08/20 10:03:42
machine02,28.22,981.677,58.58,2021/08/20 10:03:44
machine01,28.89,981.941,56.351,2021/08/20 10:03:45
machine03,29.27,981.877,55.461,2021/08/20 10:03:47
machine02,28.23,981.661,58.522,2021/08/20 10:03:49
machine01,28.9,981.931,56.353,2021/08/20 10:03:50
machine03,29.27,981.88,55.46,2021/08/20 10:03:52
machine02,28.24,981.673,58.478,2021/08/20 10:03:54
machine01,28.9,981.936,56.353,2021/08/20 10:03:55
machine03,29.27,981.911,55.483,2021/08/20 10:03:57
machine02,28.22,981.681,58.487,2021/08/20 10:03:59
machine01,28.91,982.023,56.354,2021/08/20 10:04:00
machine03,29.26,981.909,55.507,2021/08/20 10:04:02
machine02,28.17,981.648,58.609,2021/08/20 10:04:04
machine01,28.9,981.968,56.353,2021/08/20 10:04:05
machine03,29.27,981.916,55.485,2021/08/20 10:04:07
machine02,28.16,981.654,58.666,2021/08/20 10:04:09
machine01,28.9,981.949,56.354,2021/08/20 10:04:10
machine03,29.27,981.897,55.579,2021/08/20 10:04:12
machine02,28.17,981.662,58.681,2021/08/20 10:04:14
machine01,28.9,981.96,56.354,2021/08/20 10:04:15
machine03,29.27,981.922,55.579,2021/08/20 10:04:17
machine02,28.2,981.691,58.613,2021/08/20 10:04:19
machine01,28.9,981.962,56.354,2021/08/20 10:04:20
machine03,29.27,981.911,55.556,2021/08/20 10:04:22
machine02,28.23,981.649,58.512,2021/08/20 10:04:24
machine01,28.9,981.963,56.354,2021/08/20 10:04:25
machine03,29.25,981.897,55.542,2021/08/20 10:04:27
machine02,28.22,981.652,58.534,2021/08/20 10:04:29
machine01,28.9,981.981,56.353,2021/08/20 10:04:30
machine03,29.24,981.904,55.562,2021/08/20 10:04:32
machine02,28.21,981.659,58.568,2021/08/20 10:04:34
machine01,28.89,981.955,56.351,2021/08/20 10:04:35
machine03,29.24,981.902,55.588,2021/08/20 10:04:37
machine02,28.22,981.665,58.604,2021/08/20 10:04:39
machine01,28.89,981.945,56.351,2021/08/20 10:04:40
machine03,29.25,981.911,55.554,2021/08/20 10:04:42
machine02,28.22,981.687,58.592,2021/08/20 10:04:44
machine01,28.89,981.941,56.363,2021/08/20 10:04:45
machine03,29.27,981.91,55.603,2021/08/20 10:04:47
machine02,28.22,981.667,58.58,2021/08/20 10:04:49
machine01,28.88,981.944,56.339,2021/08/20 10:04:50
machine03,29.27,981.929,55.544,2021/08/20 10:04:52
machine02,28.23,981.653,58.546,2021/08/20 10:04:54
machine01,28.9,981.959,56.364,2021/08/20 10:04:55
machine03,29.28,981.92,55.558,2021/08/20 10:04:57
machine02,28.24,981.652,58.523,2021/08/20 10:04:59
machine01,28.9,981.956,56.364,2021/08/20 10:05:00
machine03,29.3,981.905,55.524,2021/08/20 10:05:02
machine02,28.24,981.662,58.523,2021/08/20 10:05:04
machine01,28.89,981.935,56.363,2021/08/20 10:05:05
machine03,29.31,981.93,55.479,2021/08/20 10:05:07
machine02,28.24,981.688,58.501,2021/08/20 10:05:09
machine01,28.89,981.948,56.351,2021/08/20 10:05:10
machine03,29.32,981.926,55.432,2021/08/20 10:05:12
machine02,28.25,981.678,58.502,2021/08/20 10:05:14
machine01,28.89,981.939,56.363,2021/08/20 10:05:15
machine03,29.32,981.902,55.432,2021/08/20 10:05:17
machine02,28.24,981.675,58.501,2021/08/20 10:05:19
machine01,28.89,981.96,56.375,2021/08/20 10:05:20
machine03,29.32,981.922,55.432,2021/08/20 10:05:22
machine02,28.26,981.697,58.49,2021/08/20 10:05:24
machine01,28.89,981.952,56.375,2021/08/20 10:05:25
machine03,29.3,981.909,55.442,2021/08/20 10:05:27
machine02,28.2,981.692,58.578,2021/08/20 10:05:29
machine01,28.89,981.937,56.363,2021/08/20 10:05:30
machine03,29.3,981.904,55.453,2021/08/20 10:05:32
machine02,28.19,981.697,58.647,2021/08/20 10:05:34
machine01,28.9,981.94,56.364,2021/08/20 10:05:35
machine03,29.3,981.924,55.453,2021/08/20 10:05:37
machine02,28.16,981.673,58.715,2021/08/20 10:05:39
machine01,28.89,981.939,56.375,2021/08/20 10:05:40
machine03,29.3,981.905,55.466,2021/08/20 10:05:42
machine02,28.15,981.681,58.747,2021/08/20 10:05:44
machine01,28.89,981.939,56.363,2021/08/20 10:05:45
machine03,29.29,981.919,55.487,2021/08/20 10:05:47
machine02,28.14,981.695,58.805,2021/08/20 10:05:49
machine01,28.89,981.961,56.375,2021/08/20 10:05:50
machine03,29.29,981.903,55.476,2021/08/20 10:05:52
machine02,28.13,981.689,58.827,2021/08/20 10:05:54
machine01,28.89,981.979,56.363,2021/08/20 10:05:55
machine03,29.3,981.919,55.512,2021/08/20 10:05:57
machine02,28.13,981.684,58.839,2021/08/20 10:05:59
machine01,28.89,981.932,56.375,2021/08/20 10:06:00
machine03,29.3,981.925,55.488,2021/08/20 10:06:02
machine02,28.12,981.675,58.885,2021/08/20 10:06:04
machine01,28.88,981.937,56.374,2021/08/20 10:06:05
